iex(1)> RingLogger.attach
:ok
iex(2)> RingLogger.next

00:00:04.141 [info]  Booting Linux on physical CPU 0x0
08:40:02.270 [debug] Nov  2 08:40:02 pppd[248]: sent [IPCP ConfReq id=0xc <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:40:02.270 [debug] Nov  2 08:40:02 pppd[248]: rcvd [IPCP ConfAck id=0xc <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:40:02.270 [warn]  Nov  2 08:40:02 pppd[248]: Could not determine remote IP address: defaulting to 10.64.64.64

08:40:02.273 [debug] Nov  2 08:40:02 pppd[248]: Script /etc/ppp/ip-pre-up started (pid 357)

08:40:02.276 [debug] pppd.ip_pre_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:40:02.276 [debug] Nov  2 08:40:02 pppd[248]: Script /etc/ppp/ip-pre-up finished (pid 357), status = 0x0

08:40:02.277 [info]  Nov  2 08:40:02 pppd[248]: local  IP address 100.85.118.2

08:40:02.277 [info]  Nov  2 08:40:02 pppd[248]: remote IP address 10.64.64.64

08:40:02.277 [info]  Nov  2 08:40:02 pppd[248]: primary   DNS address 8.8.8.8

08:40:02.277 [info]  Nov  2 08:40:02 pppd[248]: secondary DNS address 8.8.4.4

08:40:02.278 [debug] Nov  2 08:40:02 pppd[248]: Script /etc/ppp/ip-up started (pid 358)

08:40:02.282 [debug] pppd.ip_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:40:02.282 [debug] Nov  2 08:40:02 pppd[248]: Script /etc/ppp/ip-up finished (pid 358), status = 0x0

08:40:02.282 [info]  RouteManager: set_route ppp0 -> :internet

08:40:36.028 [warn]  Send "AT+QSPN" failed: {:error, "ERROR"}. Ignoring...

08:40:37.130 [debug] Nov  2 08:40:37 pppd[248]: rcvd [LCP TermReq id=0x13]

08:40:37.131 [info]  Nov  2 08:40:37 pppd[248]: LCP terminated by peer

08:40:37.131 [info]  Nov  2 08:40:37 pppd[248]: Connect time 0.6 minutes.

08:40:37.131 [info]  Nov  2 08:40:37 pppd[248]: Sent 0 bytes, received 0 bytes.

08:40:37.133 [debug] Nov  2 08:40:37 pppd[248]: Script /etc/ppp/ip-down started (pid 365)

08:40:37.134 [debug] Nov  2 08:40:37 pppd[248]: sent [LCP TermAck id=0x13]

08:40:37.136 [debug] pppd.ip_down(ppp0): %{BYTES_RCVD: "0", BYTES_SENT: "0", CONNECT_TIME: "35", DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:40:37.137 [info]  RouteManager: clear_route ppp0

08:40:37.137 [debug] Nov  2 08:40:37 pppd[248]: Script /etc/ppp/ip-down finished (pid 365), status = 0x0

08:40:37.137 [info]  Nov  2 08:40:37 pppd[248]: Modem hangup

08:40:37.137 [info]  Nov  2 08:40:37 pppd[248]: Connection terminated.

08:40:37.177 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:40:37.209 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:40:37.241 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:40:37.273 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:41:09.243 [info]  Nov  2 08:41:09 chat[379]: abort on (BUSY)

08:41:09.243 [info]  Nov  2 08:41:09 chat[379]: abort on (NO CARRIER)

08:41:09.243 [info]  Nov  2 08:41:09 chat[379]: abort on (NO DIALTONE)

08:41:09.244 [info]  Nov  2 08:41:09 chat[379]: abort on (NO DIAL TONE)

08:41:09.244 [info]  Nov  2 08:41:09 chat[379]: abort on (NO ANSWER)

08:41:09.244 [info]  Nov  2 08:41:09 chat[379]: abort on (DELAYED)

08:41:09.244 [info]  Nov  2 08:41:09 chat[379]: timeout set to 10 seconds

08:41:09.244 [info]  Nov  2 08:41:09 chat[379]: report (CONNECT)

08:41:09.244 [info]  Nov  2 08:41:09 chat[379]: send (+++^M)

08:41:09.284 [info]  Nov  2 08:41:09 chat[379]: send (AT^M)

08:41:09.314 [info]  Nov  2 08:41:09 chat[379]: expect (OK)

08:41:09.316 [info]  Nov  2 08:41:09 chat[379]: AT^M^M

08:41:09.316 [info]  Nov  2 08:41:09 chat[379]: OK

08:41:09.316 [info]  Nov  2 08:41:09 chat[379]:  -- got it


08:41:09.316 [info]  Nov  2 08:41:09 chat[379]: send (ATH^M)

08:41:09.355 [info]  Nov  2 08:41:09 chat[379]: expect (OK)

08:41:09.355 [info]  Nov  2 08:41:09 chat[379]: ^M

08:41:09.358 [info]  Nov  2 08:41:09 chat[379]: ATH^M^M

08:41:09.358 [info]  Nov  2 08:41:09 chat[379]: OK

08:41:09.358 [info]  Nov  2 08:41:09 chat[379]:  -- got it


08:41:09.358 [info]  Nov  2 08:41:09 chat[379]: send (ATZ^M)

08:41:09.396 [info]  Nov  2 08:41:09 chat[379]: expect (OK)

08:41:09.397 [info]  Nov  2 08:41:09 chat[379]: ^M

08:41:09.399 [info]  Nov  2 08:41:09 chat[379]: ATZ^M^M

08:41:09.399 [info]  Nov  2 08:41:09 chat[379]: OK

08:41:09.399 [info]  Nov  2 08:41:09 chat[379]:  -- got it


08:41:09.399 [info]  Nov  2 08:41:09 chat[379]: send (ATQ0^M)

08:41:09.449 [info]  Nov  2 08:41:09 chat[379]: expect (OK)

08:41:09.449 [info]  Nov  2 08:41:09 chat[379]: ^M

08:41:09.451 [info]  Nov  2 08:41:09 chat[379]: ATQ0^M^M

08:41:09.451 [info]  Nov  2 08:41:09 chat[379]: OK

08:41:09.452 [info]  Nov  2 08:41:09 chat[379]:  -- got it


08:41:09.452 [info]  Nov  2 08:41:09 chat[379]: send (AT+CGDCONT=1,"IP","wm"^M)

08:41:09.682 [info]  Nov  2 08:41:09 chat[379]: expect (OK)

08:41:09.682 [info]  Nov  2 08:41:09 chat[379]: ^M

08:41:09.700 [info]  Nov  2 08:41:09 chat[379]: AT+CGDCONT=1,"IP","wm"^M^M

08:41:09.700 [info]  Nov  2 08:41:09 chat[379]: OK

08:41:09.701 [info]  Nov  2 08:41:09 chat[379]:  -- got it


08:41:09.701 [info]  Nov  2 08:41:09 chat[379]: send (AT+QCFG="nwscanseq",02^M)

08:41:09.933 [info]  Nov  2 08:41:09 chat[379]: expect (OK)

08:41:09.933 [info]  Nov  2 08:41:09 chat[379]: ^M

08:41:09.939 [info]  Nov  2 08:41:09 chat[379]: AT+QCFG="nwscanseq",02^M^M

08:41:09.939 [info]  Nov  2 08:41:09 chat[379]: OK

08:41:09.939 [info]  Nov  2 08:41:09 chat[379]:  -- got it


08:41:09.940 [info]  Nov  2 08:41:09 chat[379]: send (AT+QCFG="nwscanmode",3^M)

08:41:10.171 [info]  Nov  2 08:41:10 chat[379]: expect (OK)

08:41:10.172 [info]  Nov  2 08:41:10 chat[379]: ^M

08:41:10.174 [info]  Nov  2 08:41:10 chat[379]: AT+QCFG="nwscanmode",3^M^M

08:41:10.174 [info]  Nov  2 08:41:10 chat[379]: OK

08:41:10.174 [info]  Nov  2 08:41:10 chat[379]:  -- got it


08:41:10.174 [info]  Nov  2 08:41:10 chat[379]: send (AT+QCFG="iotopmode",0^M)

08:41:10.394 [info]  Nov  2 08:41:10 chat[379]: expect (OK)

08:41:10.394 [info]  Nov  2 08:41:10 chat[379]: ^M

08:41:10.397 [info]  Nov  2 08:41:10 chat[379]: AT+QCFG="iotopmode",0^M^M

08:41:10.397 [info]  Nov  2 08:41:10 chat[379]: OK

08:41:10.397 [info]  Nov  2 08:41:10 chat[379]:  -- got it


08:41:10.397 [info]  Nov  2 08:41:10 chat[379]: send (ATDT*99***1#^M)

08:41:10.526 [info]  Nov  2 08:41:10 chat[379]: expect (CONNECT)

08:41:10.527 [info]  Nov  2 08:41:10 chat[379]: ^M

08:41:10.529 [info]  Nov  2 08:41:10 chat[379]: ATDT*99***1#^M^M

08:41:10.530 [info]  Nov  2 08:41:10 chat[379]: CONNECT

08:41:10.530 [info]  Nov  2 08:41:10 chat[379]:  -- got it


08:41:10.531 [info]  Nov  2 08:41:10 chat[379]: send (^M)

08:41:10.540 [debug] Nov  2 08:41:10 pppd[248]: Script chat -v -f /tmp/vintage_net/chatscript.ppp0 finished (pid 379), status = 0x0

08:41:10.540 [info]  Nov  2 08:41:10 pppd[248]: Serial connection established.

08:41:10.543 [debug] Nov  2 08:41:10 pppd[248]: using channel 5

08:41:10.543 [info]  Nov  2 08:41:10 pppd[248]: Using interface ppp0

08:41:10.543 [info]  Nov  2 08:41:10 pppd[248]: Connect: ppp0 <--> /dev/ttyUSB3

08:41:11.543 [debug] Nov  2 08:41:11 pppd[248]: sent [LCP ConfReq id=0x5 <asyncmap 0x0> <magic 0xe2f21021> <pcomp> <accomp>]

08:41:11.544 [debug] Nov  2 08:41:11 pppd[248]: rcvd [LCP ConfReq id=0x14 <asyncmap 0x0> <auth chap MD5> <magic 0xc7a9a19a> <pcomp> <accomp>]

08:41:11.545 [debug] Nov  2 08:41:11 pppd[248]: No auth is possible

08:41:11.545 [debug] Nov  2 08:41:11 pppd[248]: sent [LCP ConfRej id=0x14 <auth chap MD5>]

08:41:11.545 [debug] Nov  2 08:41:11 pppd[248]: rcvd [LCP ConfAck id=0x5 <asyncmap 0x0> <magic 0xe2f21021> <pcomp> <accomp>]

08:41:11.545 [debug] Nov  2 08:41:11 pppd[248]: rcvd [LCP ConfReq id=0x15 <asyncmap 0x0> <magic 0xc7a9a19a> <pcomp> <accomp>]

08:41:11.545 [debug] Nov  2 08:41:11 pppd[248]: sent [LCP ConfAck id=0x15 <asyncmap 0x0> <magic 0xc7a9a19a> <pcomp> <accomp>]

08:41:11.546 [debug] Nov  2 08:41:11 pppd[248]: sent [CCP ConfReq id=0x5 <deflate 15> <deflate(old#) 15> <bsd v1 15>]

08:41:11.546 [debug] Nov  2 08:41:11 pppd[248]: sent [IPCP ConfReq id=0xd <compress VJ 0f 01> <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:41:11.546 [debug] Nov  2 08:41:11 pppd[248]: rcvd [LCP DiscReq id=0x16 magic=0xc7a9a19a]

08:41:11.546 [debug] Nov  2 08:41:11 pppd[248]: rcvd [LCP ProtRej id=0x17 80 fd 01 05 00 0f 1a 04 78 00 18 04 78 00 15 03 2f]

08:41:11.547 [debug] Nov  2 08:41:11 pppd[248]: Protocol-Reject for 'Compression Control Protocol' (0x80fd) received

08:41:11.562 [debug] Nov  2 08:41:11 pppd[248]: rcvd [IPCP ConfReq id=0x8]

08:41:11.562 [debug] Nov  2 08:41:11 pppd[248]: sent [IPCP ConfNak id=0x8 <addr 0.0.0.0>]

08:41:11.563 [debug] Nov  2 08:41:11 pppd[248]: rcvd [IPCP ConfRej id=0xd <compress VJ 0f 01>]

08:41:11.563 [debug] Nov  2 08:41:11 pppd[248]: sent [IPCP ConfReq id=0xe <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:41:11.563 [debug] Nov  2 08:41:11 pppd[248]: rcvd [IPCP ConfReq id=0x9]

08:41:11.563 [debug] Nov  2 08:41:11 pppd[248]: sent [IPCP ConfAck id=0x9]

08:41:11.563 [debug] Nov  2 08:41:11 pppd[248]: rcvd [IPCP ConfNak id=0xe <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:41:11.563 [debug] Nov  2 08:41:11 pppd[248]: sent [IPCP ConfReq id=0xf <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:41:11.564 [debug] Nov  2 08:41:11 pppd[248]: rcvd [IPCP ConfAck id=0xf <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:41:11.564 [warn]  Nov  2 08:41:11 pppd[248]: Could not determine remote IP address: defaulting to 10.64.64.64

08:41:11.566 [debug] Nov  2 08:41:11 pppd[248]: Script /etc/ppp/ip-pre-up started (pid 380)

08:41:11.570 [debug] pppd.ip_pre_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:41:11.571 [debug] Nov  2 08:41:11 pppd[248]: Script /etc/ppp/ip-pre-up finished (pid 380), status = 0x0

08:41:11.571 [info]  Nov  2 08:41:11 pppd[248]: local  IP address 100.85.118.2

08:41:11.571 [info]  Nov  2 08:41:11 pppd[248]: remote IP address 10.64.64.64

08:41:11.571 [info]  Nov  2 08:41:11 pppd[248]: primary   DNS address 8.8.8.8

08:41:11.572 [info]  Nov  2 08:41:11 pppd[248]: secondary DNS address 8.8.4.4

08:41:11.572 [debug] Nov  2 08:41:11 pppd[248]: Script /etc/ppp/ip-up started (pid 381)

08:41:11.576 [debug] Nov  2 08:41:11 pppd[248]: Script /etc/ppp/ip-up finished (pid 381), status = 0x0

08:41:11.576 [debug] pppd.ip_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:41:11.577 [info]  RouteManager: set_route ppp0 -> :internet

08:41:36.024 [warn]  Send "AT+QSPN" failed: {:error, "ERROR"}. Ignoring...

08:41:45.394 [debug] Nov  2 08:41:45 pppd[248]: rcvd [LCP TermReq id=0x18]

08:41:45.394 [info]  Nov  2 08:41:45 pppd[248]: LCP terminated by peer

08:41:45.395 [info]  Nov  2 08:41:45 pppd[248]: Connect time 0.6 minutes.

08:41:45.395 [info]  Nov  2 08:41:45 pppd[248]: Sent 0 bytes, received 0 bytes.

08:41:45.396 [debug] Nov  2 08:41:45 pppd[248]: Script /etc/ppp/ip-down started (pid 388)

08:41:45.396 [debug] Nov  2 08:41:45 pppd[248]: sent [LCP TermAck id=0x18]

08:41:45.398 [info]  Nov  2 08:41:45 pppd[248]: Modem hangup

08:41:45.399 [info]  Nov  2 08:41:45 pppd[248]: Connection terminated.

08:41:45.400 [debug] pppd.ip_down(ppp0): %{BYTES_RCVD: "0", BYTES_SENT: "0", CONNECT_TIME: "34", DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:41:45.400 [info]  RouteManager: clear_route ppp0

08:41:45.439 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:41:45.472 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:41:45.503 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:41:45.536 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:41:46.458 [debug] Nov  2 08:41:46 pppd[248]: Script /etc/ppp/ip-down finished (pid 388), status = 0x0

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: abort on (BUSY)

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: abort on (NO CARRIER)

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: abort on (NO DIALTONE)

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: abort on (NO DIAL TONE)

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: abort on (NO ANSWER)

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: abort on (DELAYED)

08:42:17.497 [info]  Nov  2 08:42:17 chat[403]: timeout set to 10 seconds

08:42:17.498 [info]  Nov  2 08:42:17 chat[403]: report (CONNECT)

08:42:17.498 [info]  Nov  2 08:42:17 chat[403]: send (+++^M)

08:42:17.537 [info]  Nov  2 08:42:17 chat[403]: send (AT^M)

08:42:17.567 [info]  Nov  2 08:42:17 chat[403]: expect (OK)

08:42:17.569 [info]  Nov  2 08:42:17 chat[403]: AT^M^M

08:42:17.569 [info]  Nov  2 08:42:17 chat[403]: OK

08:42:17.569 [info]  Nov  2 08:42:17 chat[403]:  -- got it


08:42:17.569 [info]  Nov  2 08:42:17 chat[403]: send (ATH^M)

08:42:17.609 [info]  Nov  2 08:42:17 chat[403]: expect (OK)

08:42:17.609 [info]  Nov  2 08:42:17 chat[403]: ^M

08:42:17.610 [info]  Nov  2 08:42:17 chat[403]: ATH^M^M

08:42:17.610 [info]  Nov  2 08:42:17 chat[403]: OK

08:42:17.610 [info]  Nov  2 08:42:17 chat[403]:  -- got it


08:42:17.610 [info]  Nov  2 08:42:17 chat[403]: send (ATZ^M)

08:42:17.650 [info]  Nov  2 08:42:17 chat[403]: expect (OK)

08:42:17.651 [info]  Nov  2 08:42:17 chat[403]: ^M

08:42:17.653 [info]  Nov  2 08:42:17 chat[403]: ATZ^M^M

08:42:17.653 [info]  Nov  2 08:42:17 chat[403]: OK

08:42:17.653 [info]  Nov  2 08:42:17 chat[403]:  -- got it


08:42:17.653 [info]  Nov  2 08:42:17 chat[403]: send (ATQ0^M)

08:42:17.703 [info]  Nov  2 08:42:17 chat[403]: expect (OK)

08:42:17.703 [info]  Nov  2 08:42:17 chat[403]: ^M

08:42:17.705 [info]  Nov  2 08:42:17 chat[403]: ATQ0^M^M

08:42:17.705 [info]  Nov  2 08:42:17 chat[403]: OK

08:42:17.706 [info]  Nov  2 08:42:17 chat[403]:  -- got it


08:42:17.706 [info]  Nov  2 08:42:17 chat[403]: send (AT+CGDCONT=1,"IP","wm"^M)

08:42:17.936 [info]  Nov  2 08:42:17 chat[403]: expect (OK)

08:42:17.936 [info]  Nov  2 08:42:17 chat[403]: ^M

08:42:17.955 [info]  Nov  2 08:42:17 chat[403]: AT+CGDCONT=1,"IP","wm"^M^M

08:42:17.955 [info]  Nov  2 08:42:17 chat[403]: OK

08:42:17.955 [info]  Nov  2 08:42:17 chat[403]:  -- got it


08:42:17.955 [info]  Nov  2 08:42:17 chat[403]: send (AT+QCFG="nwscanseq",02^M)

08:42:18.187 [info]  Nov  2 08:42:18 chat[403]: expect (OK)

08:42:18.187 [info]  Nov  2 08:42:18 chat[403]: ^M

08:42:18.194 [info]  Nov  2 08:42:18 chat[403]: AT+QCFG="nwscanseq",02^M^M

08:42:18.194 [info]  Nov  2 08:42:18 chat[403]: OK

08:42:18.194 [info]  Nov  2 08:42:18 chat[403]:  -- got it


08:42:18.194 [info]  Nov  2 08:42:18 chat[403]: send (AT+QCFG="nwscanmode",3^M)

08:42:18.426 [info]  Nov  2 08:42:18 chat[403]: expect (OK)

08:42:18.426 [info]  Nov  2 08:42:18 chat[403]: ^M

08:42:18.428 [info]  Nov  2 08:42:18 chat[403]: AT+QCFG="nwscanmode",3^M^M

08:42:18.428 [info]  Nov  2 08:42:18 chat[403]: OK

08:42:18.429 [info]  Nov  2 08:42:18 chat[403]:  -- got it


08:42:18.429 [info]  Nov  2 08:42:18 chat[403]: send (AT+QCFG="iotopmode",0^M)

08:42:18.649 [info]  Nov  2 08:42:18 chat[403]: expect (OK)

08:42:18.649 [info]  Nov  2 08:42:18 chat[403]: ^M

08:42:18.651 [info]  Nov  2 08:42:18 chat[403]: AT+QCFG="iotopmode",0^M^M

08:42:18.652 [info]  Nov  2 08:42:18 chat[403]: OK

08:42:18.652 [info]  Nov  2 08:42:18 chat[403]:  -- got it


08:42:18.652 [info]  Nov  2 08:42:18 chat[403]: send (ATDT*99***1#^M)

08:42:18.781 [info]  Nov  2 08:42:18 chat[403]: expect (CONNECT)

08:42:18.781 [info]  Nov  2 08:42:18 chat[403]: ^M

08:42:18.784 [info]  Nov  2 08:42:18 chat[403]: ATDT*99***1#^M^M

08:42:18.785 [info]  Nov  2 08:42:18 chat[403]: CONNECT

08:42:18.785 [info]  Nov  2 08:42:18 chat[403]:  -- got it


08:42:18.785 [info]  Nov  2 08:42:18 chat[403]: send (^M)

08:42:18.795 [debug] Nov  2 08:42:18 pppd[248]: Script chat -v -f /tmp/vintage_net/chatscript.ppp0 finished (pid 403), status = 0x0

08:42:18.795 [info]  Nov  2 08:42:18 pppd[248]: Serial connection established.

08:42:18.798 [debug] Nov  2 08:42:18 pppd[248]: using channel 6

08:42:18.798 [info]  Nov  2 08:42:18 pppd[248]: Using interface ppp0

08:42:18.798 [info]  Nov  2 08:42:18 pppd[248]: Connect: ppp0 <--> /dev/ttyUSB3

08:42:19.798 [debug] Nov  2 08:42:19 pppd[248]: sent [LCP ConfReq id=0x6 <asyncmap 0x0> <magic 0x18e1205f> <pcomp> <accomp>]

08:42:19.799 [debug] Nov  2 08:42:19 pppd[248]: rcvd [LCP ConfReq id=0x19 <asyncmap 0x0> <auth chap MD5> <magic 0xc7aaad7d> <pcomp> <accomp>]

08:42:19.799 [debug] Nov  2 08:42:19 pppd[248]: No auth is possible

08:42:19.800 [debug] Nov  2 08:42:19 pppd[248]: sent [LCP ConfRej id=0x19 <auth chap MD5>]

08:42:19.800 [debug] Nov  2 08:42:19 pppd[248]: rcvd [LCP ConfAck id=0x6 <asyncmap 0x0> <magic 0x18e1205f> <pcomp> <accomp>]

08:42:19.800 [debug] Nov  2 08:42:19 pppd[248]: rcvd [LCP ConfReq id=0x1a <asyncmap 0x0> <magic 0xc7aaad7d> <pcomp> <accomp>]

08:42:19.800 [debug] Nov  2 08:42:19 pppd[248]: sent [LCP ConfAck id=0x1a <asyncmap 0x0> <magic 0xc7aaad7d> <pcomp> <accomp>]

08:42:19.800 [debug] Nov  2 08:42:19 pppd[248]: sent [CCP ConfReq id=0x6 <deflate 15> <deflate(old#) 15> <bsd v1 15>]

08:42:19.801 [debug] Nov  2 08:42:19 pppd[248]: sent [IPCP ConfReq id=0x10 <compress VJ 0f 01> <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:42:19.801 [debug] Nov  2 08:42:19 pppd[248]: rcvd [LCP DiscReq id=0x1b magic=0xc7aaad7d]

08:42:19.801 [debug] Nov  2 08:42:19 pppd[248]: rcvd [LCP ProtRej id=0x1c 80 fd 01 06 00 0f 1a 04 78 00 18 04 78 00 15 03 2f]

08:42:19.802 [debug] Nov  2 08:42:19 pppd[248]: Protocol-Reject for 'Compression Control Protocol' (0x80fd) received

08:42:19.818 [debug] Nov  2 08:42:19 pppd[248]: rcvd [IPCP ConfReq id=0xa]

08:42:19.818 [debug] Nov  2 08:42:19 pppd[248]: sent [IPCP ConfNak id=0xa <addr 0.0.0.0>]

08:42:19.818 [debug] Nov  2 08:42:19 pppd[248]: rcvd [IPCP ConfRej id=0x10 <compress VJ 0f 01>]

08:42:19.819 [debug] Nov  2 08:42:19 pppd[248]: sent [IPCP ConfReq id=0x11 <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:42:19.819 [debug] Nov  2 08:42:19 pppd[248]: rcvd [IPCP ConfReq id=0xb]

08:42:19.819 [debug] Nov  2 08:42:19 pppd[248]: sent [IPCP ConfAck id=0xb]

08:42:19.819 [debug] Nov  2 08:42:19 pppd[248]: rcvd [IPCP ConfNak id=0x11 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:42:19.820 [debug] Nov  2 08:42:19 pppd[248]: sent [IPCP ConfReq id=0x12 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:42:19.820 [debug] Nov  2 08:42:19 pppd[248]: rcvd [IPCP ConfAck id=0x12 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:42:19.821 [warn]  Nov  2 08:42:19 pppd[248]: Could not determine remote IP address: defaulting to 10.64.64.64

08:42:19.823 [debug] Nov  2 08:42:19 pppd[248]: Script /etc/ppp/ip-pre-up started (pid 404)

08:42:19.826 [debug] pppd.ip_pre_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:42:19.827 [debug] Nov  2 08:42:19 pppd[248]: Script /etc/ppp/ip-pre-up finished (pid 404), status = 0x0

08:42:19.827 [info]  Nov  2 08:42:19 pppd[248]: local  IP address 100.85.118.2

08:42:19.827 [info]  Nov  2 08:42:19 pppd[248]: remote IP address 10.64.64.64

08:42:19.827 [info]  Nov  2 08:42:19 pppd[248]: primary   DNS address 8.8.8.8

08:42:19.828 [info]  Nov  2 08:42:19 pppd[248]: secondary DNS address 8.8.4.4

08:42:19.829 [debug] Nov  2 08:42:19 pppd[248]: Script /etc/ppp/ip-up started (pid 405)

08:42:19.832 [debug] pppd.ip_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:42:19.832 [info]  RouteManager: set_route ppp0 -> :internet

08:42:19.833 [debug] Nov  2 08:42:19 pppd[248]: Script /etc/ppp/ip-up finished (pid 405), status = 0x0
iex(6)>  weather
** (RuntimeError) :inets can't be started.
This probably means that it isn't in the OTP release.
To fix, edit your mix.exs and add :inets to the :extra_applications list.

    (toolshed 0.2.14) lib/toolshed/http.ex:89: Toolshed.HTTP.check_inets/0
    (toolshed 0.2.14) lib/toolshed/http.ex:13: Toolshed.HTTP.weather/0

08:42:36.024 [warn]  Send "AT+QSPN" failed: {:error, "ERROR"}. Ignoring...

08:42:53.376 [debug] Nov  2 08:42:53 pppd[248]: rcvd [LCP TermReq id=0x1d]

08:42:53.377 [info]  Nov  2 08:42:53 pppd[248]: LCP terminated by peer

08:42:53.377 [info]  Nov  2 08:42:53 pppd[248]: Connect time 0.6 minutes.

08:42:53.378 [info]  Nov  2 08:42:53 pppd[248]: Sent 0 bytes, received 0 bytes.

